Geschlecht,Jahr,Monat,AlterVon,AlterBis,Anzahl
 1            ,              2011         ,              3            ,              15           ,              29           ,              280
 1            ,              2011         ,              4            ,              15           ,              29           ,              318
 1            ,              2011         ,              5            ,              15           ,              29           ,              312
 1            ,              2011         ,              6            ,              15           ,              29           ,              306
 1            ,              2011         ,              7            ,              15           ,              29           ,              279
 1            ,              2011         ,              8            ,              15           ,              29           ,              321
 1            ,              2011         ,              9            ,              15           ,              29           ,              313
 1            ,              2011         ,              10           ,              15           ,              29           ,              285
 1            ,              2011         ,              11           ,              15           ,              29           ,              281
 1            ,              2011         ,              12           ,              15           ,              29           ,              292
 1            ,              2011         ,              1            ,              30           ,              34           ,              152
 1            ,              2011         ,              2            ,              30           ,              34           ,              142
 1            ,              2011         ,              3            ,              30           ,              34           ,              161
 1            ,              2011         ,              4            ,              30           ,              34           ,              166
 1            ,              2011         ,              5            ,              30           ,              34           ,              143
 1            ,              2011         ,              6            ,              30           ,              34           ,              151
 1            ,              2011         ,              7            ,              30           ,              34           ,              143
 1            ,              2011         ,              8            ,              30           ,              34           ,              147
 1            ,              2011         ,              9            ,              30           ,              34           ,              121
 1            ,              2011         ,              10           ,              30           ,              34           ,              141
 1            ,              2011         ,              11           ,              30           ,              34           ,              146
 1            ,              2011         ,              12           ,              30           ,              34           ,              163
 1            ,              2011         ,              1            ,              35           ,              39           ,              219
 1            ,              2011         ,              2            ,              35           ,              39           ,              176
 1            ,              2011         ,              3            ,              35           ,              39           ,              207
 1            ,              2011         ,              4            ,              35           ,              39           ,              202
 1            ,              2011         ,              5            ,              35           ,              39           ,              184
 1            ,              2011         ,              6            ,              35           ,              39           ,              183
 1            ,              2011         ,              7            ,              35           ,              39           ,              218
 1            ,              2011         ,              8            ,              35           ,              39           ,              208
 1            ,              2011         ,              9            ,              35           ,              39           ,              187
 1            ,              2011         ,              10           ,              35           ,              39           ,              193
 1            ,              2011         ,              11           ,              35           ,              39           ,              158
 1            ,              2011         ,              12           ,              35           ,              39           ,              179
 1            ,              2011         ,              1            ,              40           ,              44           ,              460
 1            ,              2011         ,              2            ,              40           ,              44           ,              404
 1            ,              2011         ,              3            ,              40           ,              44           ,              468
 1            ,              2011         ,              4            ,              40           ,              44           ,              423
 1            ,              2011         ,              5            ,              40           ,              44           ,              412
 1            ,              2011         ,              6            ,              40           ,              44           ,              365
 1            ,              2011         ,              7            ,              40           ,              44           ,              420
 1            ,              2011         ,              8            ,              40           ,              44           ,              443
 1            ,              2011         ,              9            ,              40           ,              44           ,              465
 1            ,              2011         ,              10           ,              40           ,              44           ,              444
 1            ,              2011         ,              11           ,              40           ,              44           ,              386
 1            ,              2011         ,              12           ,              40           ,              44           ,              418
 1            ,              2011         ,              1            ,              45           ,              49           ,              886
 1            ,              2011         ,              2            ,              45           ,              49           ,              796
 1            ,              2011         ,              3            ,              45           ,              49           ,              852
 1            ,              2011         ,              4            ,              45           ,              49           ,              808
 1            ,              2011         ,              5            ,              45           ,              49           ,              865
 1            ,              2011         ,              6            ,              45           ,              49           ,              821
 1            ,              2011         ,              7            ,              45           ,              49           ,              825
 1            ,              2011         ,              8            ,              45           ,              49           ,              829
 1            ,              2011         ,              9            ,              45           ,              49           ,              756
 1            ,              2011         ,              10           ,              45           ,              49           ,              797
 1            ,              2011         ,              11           ,              45           ,              49           ,              775
 1            ,              2011         ,              12           ,              45           ,              49           ,              842
 1            ,              2011         ,              1            ,              50           ,              54           ,              1443
 1            ,              2011         ,              2            ,              50           ,              54           ,              1265
 1            ,              2011         ,              3            ,              50           ,              54           ,              1415
 1            ,              2011         ,              4            ,              50           ,              54           ,              1283
 1            ,              2011         ,              5            ,              50           ,              54           ,              1344
 1            ,              2011         ,              6            ,              50           ,              54           ,              1222
 1            ,              2011         ,              7            ,              50           ,              54           ,              1180
 1            ,              2011         ,              8            ,              50           ,              54           ,              1320
 1            ,              2011         ,              9            ,              50           ,              54           ,              1192
 1            ,              2011         ,              10           ,              50           ,              54           ,              1334
 1            ,              2011         ,              11           ,              50           ,              54           ,              1316
 1            ,              2011         ,              12           ,              50           ,              54           ,              1345
 1            ,              2011         ,              1            ,              55           ,              59           ,              1952
 1            ,              2011         ,              2            ,              55           ,              59           ,              1809
 1            ,              2011         ,              3            ,              55           ,              59           ,              1978
 1            ,              2011         ,              4            ,              55           ,              59           ,              1720
 1            ,              2011         ,              5            ,              55           ,              59           ,              1904
 1            ,              2011         ,              6            ,              55           ,              59           ,              1750
 1            ,              2011         ,              7            ,              55           ,              59           ,              1766
 1            ,              2011         ,              8            ,              55           ,              59           ,              1710
 1            ,              2011         ,              9            ,              55           ,              59           ,              1719
 1            ,              2011         ,              10           ,              55           ,              59           ,              1821
 1            ,              2011         ,              11           ,              55           ,              59           ,              1821
 1            ,              2011         ,              12           ,              55           ,              59           ,              1759
 1            ,              2011         ,              1            ,              60           ,              64           ,              2441
 1            ,              2011         ,              2            ,              60           ,              64           ,              2202
 1            ,              2011         ,              3            ,              60           ,              64           ,              2441
 1            ,              2011         ,              4            ,              60           ,              64           ,              2315
 1            ,              2011         ,              5            ,              60           ,              64           ,              2287
 1            ,              2011         ,              6            ,              60           ,              64           ,              2251
 1            ,              2011         ,              7            ,              60           ,              64           ,              2269
 1            ,              2011         ,              8            ,              60           ,              64           ,              2268
 1            ,              2011         ,              9            ,              60           ,              64           ,              2140
 1            ,              2011         ,              10           ,              60           ,              64           ,              2444
 1            ,              2011         ,              11           ,              60           ,              64           ,              2303
 1            ,              2011         ,              12           ,              60           ,              64           ,              2447
 1            ,              2011         ,              1            ,              65           ,              69           ,              3335
 1            ,              2011         ,              2            ,              65           ,              69           ,              3095
 1            ,              2011         ,              3            ,              65           ,              69           ,              3300
 1            ,              2011         ,              4            ,              65           ,              69           ,              3107
 1            ,              2011         ,              5            ,              65           ,              69           ,              3027
 1            ,              2011         ,              6            ,              65           ,              69           ,              2919
 1            ,              2011         ,              7            ,              65           ,              69           ,              2883
 1            ,              2011         ,              8            ,              65           ,              69           ,              2911
 1            ,              2011         ,              9            ,              65           ,              69           ,              2742
 1            ,              2011         ,              10           ,              65           ,              69           ,              2975
 1            ,              2011         ,              11           ,              65           ,              69           ,              2849
 1            ,              2011         ,              12           ,              65           ,              69           ,              3133
 1            ,              2011         ,              1            ,              70           ,              74           ,              5389
 1            ,              2011         ,              2            ,              70           ,              74           ,              5063
 1            ,              2011         ,              3            ,              70           ,              74           ,              5405
 1            ,              2011         ,              4            ,              70           ,              74           ,              5000
 1            ,              2011         ,              5            ,              70           ,              74           ,              5226
 1            ,              2011         ,              6            ,              70           ,              74           ,              4792
 1            ,              2011         ,              7            ,              70           ,              74           ,              4850
 1            ,              2011         ,              8            ,              70           ,              74           ,              5033
 1            ,              2011         ,              9            ,              70           ,              74           ,              4726
 1            ,              2011         ,              10           ,              70           ,              74           ,              5223
 1            ,              2011         ,              11           ,              70           ,              74           ,              4998
 1            ,              2011         ,              12           ,              70           ,              74           ,              5528
 1            ,              2011         ,              1            ,              75           ,              79           ,              5959
 1            ,              2011         ,              2            ,              75           ,              79           ,              5432
 1            ,              2011         ,              3            ,              75           ,              79           ,              6025
 1            ,              2011         ,              4            ,              75           ,              79           ,              5378
 1            ,              2011         ,              5            ,              75           ,              79           ,              5475
 1            ,              2011         ,              6            ,              75           ,              79           ,              5070
 1            ,              2011         ,              7            ,              75           ,              79           ,              5165
 1            ,              2011         ,              8            ,              75           ,              79           ,              5219
 1            ,              2011         ,              9            ,              75           ,              79           ,              5204
 1            ,              2011         ,              10           ,              75           ,              79           ,              5593
 1            ,              2011         ,              11           ,              75           ,              79           ,              5530
 1            ,              2011         ,              12           ,              75           ,              79           ,              6081
 1            ,              2011         ,              1            ,              80           ,              84           ,              6388
 1            ,              2011         ,              2            ,              80           ,              84           ,              5740
 1            ,              2011         ,              3            ,              80           ,              84           ,              6408
 1            ,              2011         ,              4            ,              80           ,              84           ,              5983
 1            ,              2011         ,              5            ,              80           ,              84           ,              5900
 1            ,              2011         ,              6            ,              80           ,              84           ,              5431
 1            ,              2011         ,              7            ,              80           ,              84           ,              5703
 1            ,              2011         ,              8            ,              80           ,              84           ,              5736
 1            ,              2011         ,              9            ,              80           ,              84           ,              5465
 1            ,              2011         ,              10           ,              80           ,              84           ,              6127
 1            ,              2011         ,              11           ,              80           ,              84           ,              6076
 1            ,              2011         ,              12           ,              80           ,              84           ,              6741
 1            ,              2011         ,              1            ,              85           ,              89           ,              4805
 1            ,              2011         ,              2            ,              85           ,              89           ,              4195
 1            ,              2011         ,              3            ,              85           ,              89           ,              4734
 1            ,              2011         ,              4            ,              85           ,              89           ,              4389
 1            ,              2011         ,              5            ,              85           ,              89           ,              4312
 1            ,              2011         ,              6            ,              85           ,              89           ,              3932
 1            ,              2011         ,              7            ,              85           ,              89           ,              4039
 1            ,              2011         ,              8            ,              85           ,              89           ,              4215
 1            ,              2011         ,              9            ,              85           ,              89           ,              3986
 1            ,              2011         ,              10           ,              85           ,              89           ,              4436
 1            ,              2011         ,              11           ,              85           ,              89           ,              4520
 1            ,              2011         ,              12           ,              85           ,              89           ,              5007
 1            ,              2011         ,              1            ,              90           ,              94           ,              1808
 1            ,              2011         ,              2            ,              90           ,              94           ,              1752
 1            ,              2011         ,              3            ,              90           ,              94           ,              1888
 1            ,              2011         ,              4            ,              90           ,              94           ,              1798
 1            ,              2011         ,              5            ,              90           ,              94           ,              1852
 1            ,              2011         ,              6            ,              90           ,              94           ,              1695
 1            ,              2011         ,              7            ,              90           ,              94           ,              1671
 1            ,              2011         ,              8            ,              90           ,              94           ,              1869
 1            ,              2011         ,              9            ,              90           ,              94           ,              1701
 1            ,              2011         ,              10           ,              90           ,              94           ,              2071
 1            ,              2011         ,              11           ,              90           ,              94           ,              2088
 1            ,              2011         ,              12           ,              90           ,              94           ,              2337
 1            ,              2011         ,              1            ,              95           ,              100          ,              698
 1            ,              2011         ,              2            ,              95           ,              100          ,              633
 1            ,              2011         ,              3            ,              95           ,              100          ,              656
 1            ,              2011         ,              4            ,              95           ,              100          ,              649
 1            ,              2011         ,              5            ,              95           ,              100          ,              613
 1            ,              2011         ,              6            ,              95           ,              100          ,              533
 1            ,              2011         ,              7            ,              95           ,              100          ,              555
 1            ,              2011         ,              8            ,              95           ,              100          ,              566
 1            ,              2011         ,              9            ,              95           ,              100          ,              534
 1            ,              2011         ,              10           ,              95           ,              100          ,              638
 1            ,              2011         ,              11           ,              95           ,              100          ,              613
 1            ,              2011         ,              12           ,              95           ,              100          ,              706
 1            ,              2010         ,              1            ,              0            ,              14           ,              153
 1            ,              2010         ,              2            ,              0            ,              14           ,              148
 1            ,              2010         ,              3            ,              0            ,              14           ,              178
 1            ,              2010         ,              4            ,              0            ,              14           ,              150
 1            ,              2010         ,              5            ,              0            ,              14           ,              196
 1            ,              2010         ,              6            ,              0            ,              14           ,              177
 1            ,              2010         ,              7            ,              0            ,              14           ,              168
 1            ,              2010         ,              8            ,              0            ,              14           ,              157
 1            ,              2010         ,              9            ,              0            ,              14           ,              152
 1            ,              2010         ,              10           ,              0            ,              14           ,              146
 1            ,              2010         ,              11           ,              0            ,              14           ,              147
 1            ,              2010         ,              12           ,              0            ,              14           ,              177
 1            ,              2010         ,              1            ,              15           ,              29           ,              289
 1            ,              2010         ,              2            ,              15           ,              29           ,              252
 1            ,              2010         ,              3            ,              15           ,              29           ,              308
 1            ,              2010         ,              4            ,              15           ,              29           ,              326
 1            ,              2010         ,              5            ,              15           ,              29           ,              309
 1            ,              2010         ,              6            ,              15           ,              29           ,              323
 1            ,              2010         ,              7            ,              15           ,              29           ,              367
 1            ,              2010         ,              8            ,              15           ,              29           ,              310
 1            ,              2010         ,              9            ,              15           ,              29           ,              318
 1            ,              2010         ,              10           ,              15           ,              29           ,              277
 1            ,              2010         ,              11           ,              15           ,              29           ,              319
 1            ,              2010         ,              12           ,              15           ,              29           ,              259
 1            ,              2010         ,              1            ,              30           ,              34           ,              160
 1            ,              2010         ,              2            ,              30           ,              34           ,              126
 1            ,              2010         ,              3            ,              30           ,              34           ,              161
 1            ,              2010         ,              4            ,              30           ,              34           ,              141
 1            ,              2010         ,              5            ,              30           ,              34           ,              145
 1            ,              2010         ,              6            ,              30           ,              34           ,              139
 1            ,              2010         ,              7            ,              30           ,              34           ,              169
 1            ,              2010         ,              8            ,              30           ,              34           ,              153
 1            ,              2010         ,              9            ,              30           ,              34           ,              174
 1            ,              2010         ,              10           ,              30           ,              34           ,              140
 1            ,              2010         ,              11           ,              30           ,              34           ,              129
 1            ,              2010         ,              12           ,              30           ,              34           ,              133
 1            ,              2010         ,              1            ,              35           ,              39           ,              240
 1            ,              2010         ,              2            ,              35           ,              39           ,              240
 1            ,              2010         ,              3            ,              35           ,              39           ,              227
 1            ,              2010         ,              4            ,              35           ,              39           ,              216
 1            ,              2010         ,              5            ,              35           ,              39           ,              225
 1            ,              2010         ,              6            ,              35           ,              39           ,              217
 1            ,              2010         ,              7            ,              35           ,              39           ,              250
 1            ,              2010         ,              8            ,              35           ,              39           ,              208
 1            ,              2010         ,              9            ,              35           ,              39           ,              205
 1            ,              2010         ,              10           ,              35           ,              39           ,              217
 1            ,              2010         ,              11           ,              35           ,              39           ,              206
 1            ,              2010         ,              12           ,              35           ,              39           ,              229
 1            ,              2010         ,              1            ,              40           ,              44           ,              512
 1            ,              2010         ,              2            ,              40           ,              44           ,              449
 1            ,              2010         ,              3            ,              40           ,              44           ,              491
 1            ,              2010         ,              4            ,              40           ,              44           ,              493
 1            ,              2010         ,              5            ,              40           ,              44           ,              470
 1            ,              2010         ,              6            ,              40           ,              44           ,              459
 1            ,              2010         ,              7            ,              40           ,              44           ,              469
 1            ,              2010         ,              8            ,              40           ,              44           ,              422
 1            ,              2010         ,              9            ,              40           ,              44           ,              470
 1            ,              2010         ,              10           ,              40           ,              44           ,              455
 1            ,              2010         ,              11           ,              40           ,              44           ,              425
 1            ,              2010         ,              12           ,              40           ,              44           ,              463
 1            ,              2010         ,              1            ,              45           ,              49           ,              975
 1            ,              2010         ,              2            ,              45           ,              49           ,              845
 1            ,              2010         ,              3            ,              45           ,              49           ,              870
 1            ,              2010         ,              4            ,              45           ,              49           ,              844
 1            ,              2010         ,              5            ,              45           ,              49           ,              801
 1            ,              2010         ,              6            ,              45           ,              49           ,              819
 1            ,              2010         ,              7            ,              45           ,              49           ,              842
 1            ,              2010         ,              8            ,              45           ,              49           ,              854
 1            ,              2010         ,              9            ,              45           ,              49           ,              865
 1            ,              2010         ,              10           ,              45           ,              49           ,              844
 1            ,              2010         ,              11           ,              45           ,              49           ,              852
 1            ,              2010         ,              12           ,              45           ,              49           ,              917
 1            ,              2010         ,              1            ,              50           ,              54           ,              1396
 1            ,              2010         ,              2            ,              50           ,              54           ,              1243
 1            ,              2010         ,              3            ,              50           ,              54           ,              1371
 1            ,              2010         ,              4            ,              50           ,              54           ,              1290
 1            ,              2010         ,              5            ,              50           ,              54           ,              1350
 1            ,              2010         ,              6            ,              50           ,              54           ,              1288
 1            ,              2010         ,              7            ,              50           ,              54           ,              1330
 1            ,              2010         ,              8            ,              50           ,              54           ,              1327
 1            ,              2010         ,              9            ,              50           ,              54           ,              1250
 1            ,              2010         ,              10           ,              50           ,              54           ,              1384
 1            ,              2010         ,              11           ,              50           ,              54           ,              1239
 1            ,              2010         ,              12           ,              50           ,              54           ,              1342
 1            ,              2010         ,              1            ,              55           ,              59           ,              1966
 1            ,              2010         ,              2            ,              55           ,              59           ,              1830
 1            ,              2010         ,              3            ,              55           ,              59           ,              1865
 1            ,              2010         ,              4            ,              55           ,              59           ,              1788
 1            ,              2010         ,              5            ,              55           ,              59           ,              1899
 1            ,              2010         ,              6            ,              55           ,              59           ,              1766
 1            ,              2010         ,              7            ,              55           ,              59           ,              1856
 1            ,              2010         ,              8            ,              55           ,              59           ,              1714
 1            ,              2010         ,              9            ,              55           ,              59           ,              1760
 1            ,              2010         ,              10           ,              55           ,              59           ,              1781
 1            ,              2010         ,              11           ,              55           ,              59           ,              1735
 1            ,              2010         ,              12           ,              55           ,              59           ,              1905
 1            ,              2010         ,              1            ,              60           ,              64           ,              2304
 1            ,              2010         ,              2            ,              60           ,              64           ,              2017
 1            ,              2010         ,              3            ,              60           ,              64           ,              2210
 1            ,              2010         ,              4            ,              60           ,              64           ,              2038
 1            ,              2010         ,              5            ,              60           ,              64           ,              2190
 1            ,              2010         ,              6            ,              60           ,              64           ,              2114
 1            ,              2010         ,              7            ,              60           ,              64           ,              2243
 1            ,              2010         ,              8            ,              60           ,              64           ,              2125
 1            ,              2010         ,              9            ,              60           ,              64           ,              2138
 1            ,              2010         ,              10           ,              60           ,              64           ,              2216
 1            ,              2010         ,              11           ,              60           ,              64           ,              2309
 1            ,              2010         ,              12           ,              60           ,              64           ,              2537
 1            ,              2010         ,              1            ,              65           ,              69           ,              3838
 1            ,              2010         ,              2            ,              65           ,              69           ,              3498
 1            ,              2010         ,              3            ,              65           ,              69           ,              3605
 1            ,              2010         ,              4            ,              65           ,              69           ,              3422
 1            ,              2010         ,              5            ,              65           ,              69           ,              3403
 1            ,              2010         ,              6            ,              65           ,              69           ,              3232
 1            ,              2010         ,              7            ,              65           ,              69           ,              3491
 1            ,              2010         ,              8            ,              65           ,              69           ,              3150
 1            ,              2010         ,              9            ,              65           ,              69           ,              3153
 1            ,              2010         ,              10           ,              65           ,              69           ,              3324
 1            ,              2010         ,              11           ,              65           ,              69           ,              3100
 1            ,              2010         ,              12           ,              65           ,              69           ,              3634
 1            ,              2010         ,              1            ,              70           ,              74           ,              5467
 1            ,              2010         ,              2            ,              70           ,              74           ,              5048
 1            ,              2010         ,              3            ,              70           ,              74           ,              5441
 1            ,              2010         ,              4            ,              70           ,              74           ,              5032
 1            ,              2010         ,              5            ,              70           ,              74           ,              5162
 1            ,              2010         ,              6            ,              70           ,              74           ,              4983
 1            ,              2010         ,              7            ,              70           ,              74           ,              5334
 1            ,              2010         ,              8            ,              70           ,              74           ,              4976
 1            ,              2010         ,              9            ,              70           ,              74           ,              4839
 1            ,              2010         ,              10           ,              70           ,              74           ,              5251
 1            ,              2010         ,              11           ,              70           ,              74           ,              5076
 1            ,              2010         ,              12           ,              70           ,              74           ,              5716
